"age"	"workclass"	"fntwgt"	"education"	"educationNum"	"maritalStatus"	"occupation"	"relationship"	"race"	"sex"	"capitalGain"	"capitalLoss"	"hoursPerWeek"	"nativeCountry"	"salary"	"salres"
26	"Private"	247025	"HS-grad"	9	"Never-married"	"Protective-serv"	"Unmarried"	"White"	"Male"	0	0	44	"United-States"	"<=50K"	0
52	"Private"	143953	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	1902	40	"United-States"	">50K"	1
28	"Private"	222442	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	51	"Cuba"	"<=50K"	0
45	"Private"	176917	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Other-relative"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
39	"Private"	52645	"Some-college"	10	"Divorced"	"Sales"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
42	"Private"	178537	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	24	"United-States"	"<=50K"	0
29	"Private"	87507	"Doctorate"	16	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"Asian-Pac-Islander"	"Male"	0	0	60	"India"	"<=50K"	0
43	"Federal-gov"	144778	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
55	"Private"	164857	"Some-college"	10	"Divorced"	"Machine-op-inspct"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
42	"Private"	118212	"9th"	5	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
36	"Private"	62346	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
45	"Self-emp-not-inc"	77132	"Some-college"	10	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	55	"United-States"	"<=50K"	0
54	"Private"	94055	"Bachelors"	13	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
60	"Self-emp-not-inc"	38622	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
38	"Private"	66326	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	99	"United-States"	"<=50K"	0
53	"Private"	251675	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"El-Salvador"	"<=50K"	0
23	"Private"	157951	"Some-college"	10	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
37	"Local-gov"	251396	"Assoc-acdm"	12	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	45	"Canada"	">50K"	1
48	"Private"	98524	"Assoc-acdm"	12	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
33	"Local-gov"	365908	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"Black"	"Male"	2105	0	40	"United-States"	"<=50K"	0
21	"Private"	285127	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Not-in-family"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
26	"Private"	167350	"Some-college"	10	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	3103	0	40	"United-States"	">50K"	1
22	"Private"	356567	"Assoc-voc"	11	"Divorced"	"Tech-support"	"Not-in-family"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
63	"Private"	216413	"Bachelors"	13	"Widowed"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	25	"United-States"	"<=50K"	0
20	"Private"	34310	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
24	"Private"	72143	"Bachelors"	13	"Never-married"	"Sales"	"Not-in-family"	"White"	"Female"	0	0	20	"United-States"	"<=50K"	0
43	"Private"	160674	"HS-grad"	9	"Divorced"	"Exec-managerial"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
39	"Local-gov"	164515	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
33	"Private"	159888	"11th"	7	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
23	"Private"	434894	"HS-grad"	9	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
33	"Private"	189368	"Some-college"	10	"Married-civ-spouse"	"Transport-moving"	"Husband"	"Black"	"Male"	0	0	40	"United-States"	">50K"	1
22	"Private"	138513	"Some-college"	10	"Never-married"	"Craft-repair"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
30	"Private"	139012	"Assoc-voc"	11	"Never-married"	"Adm-clerical"	"Other-relative"	"Asian-Pac-Islander"	"Male"	2463	0	40	"Vietnam"	"<=50K"	0
46	"Federal-gov"	20956	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	15024	0	40	"United-States"	">50K"	1
35	"Private"	219902	"Assoc-voc"	11	"Never-married"	"Adm-clerical"	"Not-in-family"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
33	"Private"	131776	"Bachelors"	13	"Divorced"	"Prof-specialty"	"Unmarried"	"White"	"Female"	914	0	40	"Germany"	"<=50K"	0
48	"State-gov"	327886	"Doctorate"	16	"Divorced"	"Prof-specialty"	"Own-child"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
25	"Private"	476334	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
43	"Private"	173321	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
35	"Private"	209993	"11th"	7	"Separated"	"Priv-house-serv"	"Unmarried"	"White"	"Female"	0	0	8	"Mexico"	"<=50K"	0
60	"Self-emp-not-inc"	220342	"11th"	7	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
68	"Private"	223486	"HS-grad"	9	"Widowed"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	7	"England"	"<=50K"	0
48	"Private"	119722	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"Black"	"Male"	0	0	8	"United-States"	"<=50K"	0
29	"Private"	192924	"Assoc-voc"	11	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
43	"Private"	142444	"Some-college"	10	"Divorced"	"Sales"	"Unmarried"	"White"	"Female"	0	0	55	"United-States"	">50K"	1
42	"Private"	210534	"5th-6th"	3	"Separated"	"Adm-clerical"	"Other-relative"	"White"	"Male"	0	0	40	"El-Salvador"	"<=50K"	0
37	"Private"	48093	"Bachelors"	13	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	90	"United-States"	">50K"	1
58	"Private"	234213	"HS-grad"	9	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Male"	14344	0	48	"United-States"	">50K"	1
57	"Local-gov"	190747	"9th"	5	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
44	"Private"	116358	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"Asian-Pac-Islander"	"Male"	0	0	40	"United-States"	">50K"	1
63	"Private"	117681	"HS-grad"	9	"Divorced"	"Farming-fishing"	"Not-in-family"	"White"	"Male"	0	0	25	"United-States"	"<=50K"	0
30	"Self-emp-inc"	127651	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	1887	48	"United-States"	">50K"	1
59	"Local-gov"	171328	"HS-grad"	9	"Separated"	"Protective-serv"	"Other-relative"	"Black"	"Female"	0	2339	40	"United-States"	"<=50K"	0
36	"Private"	266461	"HS-grad"	9	"Never-married"	"Transport-moving"	"Own-child"	"Black"	"Male"	0	0	48	"United-States"	"<=50K"	0
31	"Private"	247328	"9th"	5	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	3137	0	40	"Mexico"	"<=50K"	0
18	"Self-emp-inc"	119422	"HS-grad"	9	"Never-married"	"Other-service"	"Unmarried"	"Asian-Pac-Islander"	"Female"	0	0	30	"India"	"<=50K"	0
46	"Private"	394860	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
43	"Private"	35910	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	43	"United-States"	">50K"	1
31	"Local-gov"	209103	"Some-college"	10	"Married-civ-spouse"	"Protective-serv"	"Husband"	"White"	"Male"	3464	0	45	"United-States"	"<=50K"	0
29	"Self-emp-not-inc"	85572	"11th"	7	"Married-civ-spouse"	"Other-service"	"Wife"	"White"	"Female"	0	0	5	"United-States"	"<=50K"	0
26	"Private"	132572	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Own-child"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
33	"Private"	347623	"Masters"	14	"Never-married"	"Exec-managerial"	"Unmarried"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
21	"Private"	162228	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
38	"Local-gov"	107513	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
30	"Private"	224147	"HS-grad"	9	"Never-married"	"Transport-moving"	"Own-child"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
27	"Private"	347513	"Some-college"	10	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
25	"Private"	197130	"HS-grad"	9	"Never-married"	"Sales"	"Own-child"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
20	"Private"	653574	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	0	33	"El-Salvador"	"<=50K"	0
47	"Local-gov"	149700	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	15024	0	35	"United-States"	">50K"	1
36	"Private"	224531	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
50	"State-gov"	356619	"HS-grad"	9	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	48	"United-States"	">50K"	1
49	"Self-emp-inc"	143482	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	0	0	65	"United-States"	">50K"	1
35	"Private"	285020	"HS-grad"	9	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
24	"Private"	283613	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	0	0	43	"United-States"	"<=50K"	0
41	"Local-gov"	33658	"Some-college"	10	"Married-civ-spouse"	"Protective-serv"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
27	"Private"	177955	"5th-6th"	3	"Never-married"	"Priv-house-serv"	"Other-relative"	"White"	"Female"	2176	0	40	"El-Salvador"	"<=50K"	0
53	"Private"	346871	"HS-grad"	9	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	4787	0	46	"United-States"	">50K"	1
36	"Private"	90159	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	0	0	32	"United-States"	">50K"	1
61	"Private"	115023	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
21	"Private"	232591	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
17	"Private"	321880	"10th"	6	"Never-married"	"Other-service"	"Own-child"	"Black"	"Male"	0	0	15	"United-States"	"<=50K"	0
31	"Private"	227325	"Some-college"	10	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
45	"Private"	54744	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	1848	40	"United-States"	">50K"	1
37	"Private"	202027	"Masters"	14	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	7688	0	50	"United-States"	">50K"	1
34	"Private"	163110	"Bachelors"	13	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
19	"Private"	121972	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
27	"Private"	79787	"Masters"	14	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	25	"United-States"	"<=50K"	0
34	"Private"	340940	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	7298	0	60	"United-States"	">50K"	1
63	"Local-gov"	86590	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Wife"	"White"	"Female"	0	0	32	"United-States"	"<=50K"	0
38	"Private"	103323	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	7688	0	40	"United-States"	">50K"	1
62	"Private"	81534	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"Asian-Pac-Islander"	"Male"	0	0	40	"United-States"	">50K"	1
32	"Private"	257043	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	42	"United-States"	"<=50K"	0
33	"Local-gov"	96480	"Masters"	14	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	40	"Germany"	"<=50K"	0
44	"Private"	131650	"Assoc-acdm"	12	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	54	"United-States"	">50K"	1
23	"Private"	62278	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
49	"Private"	187454	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	99999	0	65	"United-States"	">50K"	1
40	"Private"	124747	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Wife"	"White"	"Female"	7298	0	40	"United-States"	">50K"	1
53	"Private"	394474	"Assoc-acdm"	12	"Never-married"	"Adm-clerical"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
41	"Private"	116103	"HS-grad"	9	"Widowed"	"Exec-managerial"	"Other-relative"	"White"	"Male"	914	0	40	"United-States"	"<=50K"	0
25	"Private"	184303	"Some-college"	10	"Separated"	"Priv-house-serv"	"Other-relative"	"White"	"Female"	0	0	30	"El-Salvador"	"<=50K"	0
28	"Private"	66473	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
55	"Private"	101468	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	3103	0	40	"United-States"	">50K"	1
29	"Private"	119793	"Some-college"	10	"Never-married"	"Sales"	"Other-relative"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
60	"Private"	40856	"Assoc-voc"	11	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	46	"United-States"	">50K"	1
