"F7"	"FC5"	"T."	"P7"	"O1"	"FC6"	"F8"	"eyeDetect"
4009.74	4135.9	4334.87	4608.72	4069.74	4203.59	4609.23	0
4005.13	4143.08	4348.21	4605.64	4089.23	4211.79	4623.08	0
3998.46	4129.74	4351.28	4629.23	4085.64	4221.54	4631.28	0
3964.1	4128.21	4334.36	4615.9	4053.33	4186.15	4591.28	0
4004.1	4103.08	4326.15	4617.95	4086.67	4181.54	4572.82	0
4011.79	4127.69	4344.62	4628.72	4086.67	4208.72	4593.33	1
4003.59	4107.69	4337.44	4630.26	4060.51	4195.38	4584.1	0
3971.28	4121.03	4329.74	4618.46	4077.95	4198.46	4606.15	0
3986.67	4125.64	4338.97	4626.67	4093.33	4220	4617.95	0
3997.95	4129.23	4335.38	4627.69	4099.49	4208.72	4607.69	1
4023.59	4125.13	4346.15	4631.28	4093.33	4212.31	4621.03	1
4031.79	4137.95	4351.28	4638.97	4075.38	4189.74	4618.97	0
4049.74	4143.08	4348.72	4632.82	4072.82	4209.23	4608.72	1
3984.62	4122.56	4343.08	4621.54	4055.38	4216.41	4612.82	0
4044.1	4125.13	4347.18	4631.79	4070.77	4184.1	4609.23	0
3992.82	4117.95	4331.28	4600.51	4055.38	4193.33	4596.41	1
3972.82	4113.33	4339.49	4623.08	4042.05	4204.1	4600.51	0
3993.33	4097.44	4333.85	4616.92	4087.69	4207.18	4602.05	0
3990.77	4106.67	4331.79	4612.82	4069.23	4217.95	4606.67	1
4008.72	4115.9	4329.74	4614.36	4038.46	4207.18	4617.95	1
3990.77	4106.67	4318.46	4618.97	4065.64	4201.03	4610.77	0
3976.92	4107.18	4327.69	4624.1	4052.82	4184.1	4588.21	0
3997.95	4126.67	4336.41	4623.08	4042.56	4189.23	4599.49	0
4020	4123.08	4345.13	4619.49	4078.46	4186.15	4577.44	1
4004.1	4109.74	4341.54	4621.54	4056.92	4187.69	4607.18	0
3999.49	4123.59	4317.44	4597.44	4060.51	4182.05	4602.56	1
4011.79	4106.67	4328.21	4620.51	4087.69	4188.72	4576.41	0
3994.87	4134.87	4340	4616.41	4055.9	4188.72	4589.74	1
4009.23	4121.03	4332.82	4618.46	4059.49	4177.95	4578.46	0
3986.67	4108.72	4330.77	4627.18	4075.38	4225.13	4628.21	0
4023.59	4125.64	4334.36	4616.41	4057.44	4206.67	4612.31	1
3992.31	4122.05	4343.08	4620	4073.33	4205.64	4615.9	0
3998.97	4126.67	4353.85	4624.1	4077.95	4217.95	4622.05	0
3985.64	4109.23	4343.08	4614.87	4069.23	4194.87	4591.28	0
4031.79	4116.41	4344.1	4615.9	4102.05	4212.82	4622.05	1
3965.64	4118.97	4329.23	4619.49	4080.51	4193.33	4628.72	1
3968.72	4135.9	4333.85	4633.33	4062.05	4201.54	4615.38	0
3958.46	4124.62	4332.31	4615.38	4054.87	4179.49	4586.15	0
4002.56	4099.49	4327.18	4612.31	4055.38	4193.33	4586.15	1
3991.79	4116.41	4340.51	4617.95	4060	4195.9	4600.51	0
4015.9	4124.62	4333.33	4625.64	4080.51	4191.28	4603.59	0
3986.67	4103.59	4330.26	4620	4069.74	4202.05	4601.54	0
4038.46	4129.23	4346.67	4621.03	4071.79	4211.28	4623.59	1
4011.79	4125.13	4338.46	4622.05	4075.9	4223.08	4625.64	0
4004.1	4124.1	4349.74	4615.9	4054.87	4190.77	4588.21	0
4041.03	4137.95	4345.13	4618.97	4100	4182.05	4565.13	1
4000	4125.13	4317.44	4599.49	4041.54	4184.1	4589.23	1
3995.9	4116.92	4335.38	4617.44	4060	4205.13	4605.13	0
4005.13	4137.95	4349.74	4622.56	4069.74	4196.92	4604.1	0
4008.21	4117.95	4342.05	4622.56	4071.79	4213.33	4614.87	0
3993.33	4119.49	4341.03	4616.92	4056.41	4178.46	4580.51	0
3984.62	4109.23	4340	4617.95	4070.26	4210.77	4609.74	0
4002.05	4122.56	4342.56	4619.49	4070.77	4210.26	4612.31	0
4041.54	4115.9	4344.1	4629.23	4108.21	4216.92	4620.51	1
4002.05	4129.74	4358.46	4631.28	4083.59	4218.97	4623.59	0
4004.1	4108.72	4342.56	4617.44	4077.44	4188.72	4585.13	0
3961.54	4106.67	4338.97	4629.74	4071.28	4211.79	4612.31	0
4041.03	4114.36	4351.79	4629.74	4109.74	4230.26	4627.18	1
4008.72	4122.05	4331.79	4616.92	4054.36	4192.31	4592.31	0
4005.64	4120	4344.1	4625.64	4078.97	4189.74	4584.62	0
4014.36	4111.28	4337.95	4623.08	4057.44	4203.59	4608.21	0
4021.54	4114.36	4348.72	4619.49	4077.95	4205.13	4592.31	1
3997.44	4102.05	4337.95	4610.77	4050.77	4193.85	4585.64	1
3987.69	4112.82	4322.05	4607.69	4057.44	4182.05	4574.87	1
4005.13	4124.1	4342.56	4618.97	4058.46	4173.85	4602.56	1
4016.92	4123.08	4335.38	4607.18	4051.28	4209.23	4586.15	1
4027.69	4121.54	4347.69	4631.79	4097.44	4192.82	4571.79	0
3990.77	4108.72	4338.97	4621.03	4052.31	4206.67	4609.23	1
4004.1	4105.64	4336.41	4615.9	4053.85	4210.77	4609.23	1
3983.08	4120.51	4341.03	4617.95	4049.74	4171.79	4592.31	0
3986.15	4119.49	4337.95	4614.36	4050.77	4194.87	4600	0
4003.08	4098.46	4344.62	4631.28	4086.15	4220.51	4611.79	0
4018.46	4123.08	4328.72	4607.18	4072.31	4195.9	4606.15	0
4013.33	4113.33	4344.62	4615.9	4050.26	4218.97	4615.9	1
3999.49	4134.36	4326.67	4613.33	4038.46	4196.41	4613.85	1
4001.03	4118.46	4325.64	4600.51	4052.82	4193.33	4585.64	1
4021.03	4107.69	4341.54	4627.18	4059.49	4196.92	4602.05	0
3981.54	4123.59	4331.28	4615.9	4054.87	4200	4603.59	0
4012.82	4116.41	4331.79	4611.28	4050.77	4189.23	4589.23	0
3967.18	4094.36	4337.44	4622.56	4094.36	4194.36	4580.51	1
3960.51	4091.79	4326.67	4617.95	4075.9	4195.38	4614.87	0
4048.21	4121.03	4346.15	4633.33	4066.15	4195.9	4593.33	0
3997.44	4109.74	4330.77	4608.72	4072.82	4207.18	4599.49	1
4005.13	4102.56	4335.9	4629.74	4061.03	4185.13	4584.1	0
4011.28	4105.13	4325.13	4607.18	4072.31	4195.38	4594.87	0
3971.79	4093.33	4337.95	4622.56	4062.05	4191.79	4598.97	0
3997.95	4105.13	4335.9	4611.79	4050.77	4190.26	4592.31	1
4014.36	4104.62	4335.38	4609.74	4049.74	4212.82	4622.05	1
4023.08	4118.46	4343.59	4623.59	4044.62	4193.33	4609.23	1
3991.28	4122.05	4333.85	4613.85	4073.85	4203.08	4603.08	0
3999.49	4123.59	4346.15	4622.56	4070.77	4182.56	4575.9	0
4001.54	4120.51	4324.1	4607.18	4061.03	4177.95	4582.05	1
4012.31	4108.72	4348.72	4631.28	4088.21	4217.95	4608.72	0
3972.31	4106.15	4331.79	4620	4074.36	4185.13	4575.38	0
4011.28	4140.51	4358.97	4627.18	4071.28	4205.13	4614.36	0
3987.18	4107.18	4327.69	4613.33	4051.79	4183.59	4583.59	0
4039.49	4122.05	4347.69	4621.54	4072.82	4192.31	4602.05	0
3993.33	4115.9	4337.44	4629.23	4074.36	4226.67	4635.9	0
3982.05	4108.72	4326.67	4612.82	4081.03	4191.28	4583.08	0
4001.03	4110.26	4347.69	4615.9	4081.54	4220	4614.87	0
4004.62	4126.15	4334.87	4613.85	4080.51	4202.05	4597.95	0
4044.1	4119.49	4342.05	4626.67	4073.85	4189.74	4603.08	0
3996.41	4111.28	4332.82	4629.23	4062.05	4204.62	4598.46	0
3998.97	4109.23	4337.95	4611.79	4072.31	4203.08	4589.23	0
3968.21	4107.18	4336.92	4602.05	4061.03	4190.77	4590.77	1
4013.85	4138.46	4341.03	4616.92	4067.69	4195.9	4594.87	1
4015.38	4123.08	4331.28	4612.82	4067.18	4201.03	4613.85	1
3975.9	4109.74	4335.38	4609.74	4071.28	4200	4605.64	0
3978.46	4107.18	4335.38	4612.82	4053.85	4198.46	4597.95	0
3983.59	4119.49	4333.85	4612.31	4053.85	4185.64	4586.67	0
4014.87	4122.56	4334.87	4613.85	4070.26	4175.9	4592.31	0
3998.46	4140.51	4357.95	4624.1	4078.97	4214.87	4613.33	0
4016.41	4143.08	4352.82	4617.44	4057.95	4194.87	4592.82	0
4001.03	4114.36	4334.36	4609.23	4053.85	4186.67	4607.18	1
3970.26	4103.59	4339.49	4616.41	4077.44	4194.87	4601.03	1
3999.49	4110.26	4336.92	4606.67	4045.13	4198.97	4596.92	1
4008.72	4121.54	4333.85	4618.46	4057.95	4197.95	4606.15	0
3996.41	4124.62	4343.08	4605.13	4044.1	4197.44	4598.97	0
4014.87	4142.05	4349.74	4629.74	4067.69	4225.13	4610.77	0
3993.33	4106.15	4335.38	4617.44	4072.31	4197.95	4585.13	0
3986.15	4100	4341.03	4625.13	4079.49	4202.56	4589.74	0
4005.13	4096.41	4339.49	4609.23	4056.41	4203.59	4623.59	1
3963.08	4120	4339.49	4625.64	4075.38	4185.64	4586.67	0
3980	4113.85	4344.62	4628.21	4071.79	4202.56	4603.59	0
3999.49	4119.49	4346.15	4612.31	4066.15	4191.79	4592.31	0
4026.67	4127.69	4354.36	4619.49	4093.33	4190.26	4581.54	0
4004.62	4127.69	4341.54	4625.13	4050.77	4204.62	4609.74	1
3996.92	4105.64	4324.62	4602.05	4066.67	4205.64	4603.59	1
3990.26	4090.77	4341.03	4627.69	4098.46	4210.77	4593.85	0
3988.72	4109.74	4331.28	4607.69	4064.1	4176.41	4568.21	0
4003.08	4117.95	4357.44	4632.82	4083.59	4192.31	4603.08	0
3960.51	4099.49	4335.38	4625.64	4074.87	4202.05	4618.46	0
3975.38	4106.67	4348.72	4628.21	4104.1	4221.54	4610.77	1
4011.28	4135.9	4343.08	4615.9	4066.15	4202.05	4606.67	1
3990.26	4116.92	4338.46	4623.59	4093.33	4209.23	4617.95	1
3990.26	4120	4330.26	4615.38	4069.23	4193.85	4573.33	0
4010.77	4110.26	4332.31	4612.31	4044.1	4189.23	4603.59	1
3997.95	4109.74	4328.21	4627.69	4082.05	4213.33	4627.18	0
4019.49	4112.82	4348.72	4632.31	4101.54	4190.26	4577.44	0
4007.69	4131.28	4356.41	4631.79	4077.95	4190.26	4604.1	0
3972.31	4104.1	4335.38	4614.87	4057.95	4198.46	4596.41	0
4008.21	4122.56	4349.74	4630.77	4087.69	4210.26	4619.49	1
4025.13	4114.87	4345.13	4622.56	4105.13	4216.92	4626.15	1
4048.72	4139.49	4353.85	4619.49	4068.21	4207.69	4601.03	0
3982.05	4120	4338.97	4621.54	4073.85	4205.13	4610.26	0
3999.49	4118.97	4331.28	4600.51	4048.72	4189.74	4602.56	1
3975.9	4091.28	4334.87	4601.54	4036.41	4193.33	4594.36	0
3994.36	4122.05	4348.72	4630.26	4081.54	4223.59	4630.77	0
4002.56	4137.44	4342.05	4616.92	4052.31	4196.41	4605.13	1
4003.59	4120	4328.21	4626.15	4069.23	4187.18	4591.79	0
4005.13	4127.18	4336.41	4613.85	4069.23	4201.03	4608.72	0
4015.9	4142.56	4360.51	4628.21	4095.38	4222.56	4627.18	1
3986.15	4112.82	4327.69	4597.44	4036.92	4197.44	4596.41	1
3984.1	4093.85	4337.44	4616.92	4081.54	4199.49	4621.54	1
4013.85	4138.97	4348.72	4627.69	4067.18	4205.64	4596.41	0
4000.51	4106.15	4330.77	4617.95	4072.31	4193.85	4599.49	0
3997.95	4128.72	4328.21	4616.92	4056.41	4194.36	4603.08	0
3974.87	4108.72	4315.38	4607.18	4046.15	4186.15	4584.1	0
4010.26	4123.08	4334.36	4613.33	4070.77	4196.92	4599.49	1
3986.15	4107.69	4343.08	4617.44	4052.31	4196.41	4596.41	1
3998.97	4108.72	4323.59	4617.95	4042.05	4187.69	4602.56	1
3969.74	4092.82	4332.82	4616.41	4073.85	4191.79	4604.62	1
3999.49	4121.54	4338.46	4612.31	4043.08	4191.79	4603.59	1
3985.64	4107.18	4330.77	4611.28	4076.92	4193.85	4579.49	0
4002.05	4120.51	4343.59	4603.59	4085.13	4209.74	4611.79	0
4004.62	4124.62	4335.9	4611.28	4043.08	4189.74	4587.18	1
4019.49	4116.41	4344.1	4635.38	4067.18	4202.56	4596.92	0
3993.85	4100	4329.74	4603.08	4039.49	4179.49	4592.82	0
4025.13	4122.05	4348.21	4627.69	4095.9	4194.36	4581.03	0
4023.59	4116.92	4335.9	4607.18	4087.18	4195.38	4608.72	0
3998.97	4099.49	4346.67	4627.18	4086.15	4228.21	4613.33	0
3980	4106.67	4336.41	4614.87	4062.05	4207.18	4586.67	1
3979.49	4133.33	4352.31	4631.28	4078.46	4195.9	4603.08	0
4043.59	4125.13	4345.13	4627.18	4061.54	4200.51	4604.1	0
4026.67	4123.08	4337.44	4597.95	4078.97	4178.97	4602.56	0
3978.97	4132.82	4334.87	4610.26	4046.15	4207.69	4590.77	1
4001.03	4089.74	4332.82	4615.38	4106.15	4187.69	4615.9	1
3976.41	4110.77	4330.26	4600	4046.15	4207.69	4590.77	1
3997.44	4096.92	4334.36	4619.49	4058.97	4195.38	4603.59	0
4015.38	4116.92	4326.15	4614.36	4086.67	4182.56	4575.38	0
4022.05	4130.77	4331.79	4609.23	4066.15	4193.33	4599.49	0
4014.87	4135.9	4347.18	4629.23	4084.62	4195.9	4602.56	1
3994.36	4134.36	4337.44	4617.95	4068.21	4198.46	4603.08	0
3985.64	4108.21	4344.1	4616.41	4071.28	4201.03	4603.08	0
4003.08	4136.41	4327.69	4617.44	4053.85	4217.44	4623.59	0
4017.95	4130.77	4332.82	4603.08	4046.15	4194.36	4570.26	1
3980.51	4117.95	4321.54	4601.54	4043.59	4197.44	4579.49	1
3976.92	4106.67	4339.49	4616.92	4093.85	4206.67	4602.56	1
4005.64	4097.44	4338.97	4611.28	4046.67	4200	4602.05	1
4015.38	4109.74	4338.97	4627.18	4057.44	4198.46	4603.59	0
4025.13	4110.26	4330.77	4612.31	4072.82	4194.36	4594.87	0
3990.77	4109.23	4324.1	4612.82	4050.77	4183.59	4588.21	0
4007.18	4135.38	4351.79	4626.67	4094.36	4218.97	4620	1
4000.51	4124.62	4346.15	4620	4064.1	4189.23	4573.33	0
4007.69	4144.1	4348.72	4633.33	4068.72	4218.46	4618.97	0
4022.05	4136.92	4344.1	4630.26	4086.67	4197.44	4601.54	0
4005.13	4135.9	4340	4622.05	4089.74	4214.87	4612.31	1
4007.69	4122.56	4324.1	4614.36	4071.28	4203.59	4607.18	0
3957.95	4110.26	4315.9	4614.36	4061.03	4194.87	4583.59	1
3992.82	4108.21	4325.13	4598.97	4035.9	4189.74	4608.72	1
4015.9	4118.46	4344.1	4630.26	4081.54	4188.72	4602.05	0
3995.9	4120.51	4334.87	4614.87	4054.36	4195.9	4577.44	1
3995.38	4111.79	4335.9	4608.21	4043.59	4181.54	4584.1	1
3973.33	4102.05	4335.38	4617.95	4062.05	4203.59	4598.97	0
4009.23	4121.54	4332.31	4604.62	4056.41	4192.31	4590.26	1
3986.67	4110.77	4324.1	4616.92	4052.31	4193.85	4608.72	0
4008.21	4105.64	4328.72	4611.79	4070.77	4192.82	4586.67	0
4017.95	4107.18	4334.87	4618.46	4071.79	4217.95	4611.28	0
3994.36	4120.51	4337.44	4610.26	4047.69	4198.46	4586.67	0
3982.05	4119.49	4329.23	4615.9	4077.44	4198.97	4607.69	0
4002.05	4112.31	4326.15	4600	4089.23	4201.54	4604.1	1
4024.62	4137.44	4332.82	4613.85	4066.67	4191.28	4593.33	0
4017.44	4132.82	4338.97	4615.9	4055.38	4208.21	4617.44	1
3992.31	4113.85	4332.82	4616.41	4069.23	4196.92	4586.15	0
3992.31	4122.05	4344.1	4628.72	4080	4211.28	4616.41	0
3982.56	4100	4338.46	4625.13	4068.72	4202.56	4601.54	0
3982.56	4103.59	4334.36	4616.92	4065.13	4194.87	4587.69	0
3972.31	4102.05	4327.69	4614.87	4084.1	4221.03	4607.69	1
4023.59	4127.69	4335.9	4600.51	4065.64	4200	4610.26	0
3963.08	4092.31	4332.82	4606.67	4071.28	4190.26	4590.77	1
4016.92	4103.08	4334.36	4599.49	4041.03	4217.95	4623.08	1
4009.74	4136.92	4343.59	4608.21	4083.08	4210.26	4624.62	0
3979.49	4103.59	4347.69	4618.97	4092.31	4195.38	4580.51	1
3969.74	4114.36	4328.21	4613.33	4073.85	4182.05	4576.41	0
4024.1	4110.26	4334.87	4616.41	4060.51	4205.13	4609.23	0
4031.79	4107.18	4343.08	4621.03	4075.9	4203.59	4597.95	0
4028.21	4133.85	4356.41	4632.82	4083.59	4206.15	4628.72	0
4001.03	4122.05	4345.13	4631.28	4072.82	4201.54	4595.9	0
4047.18	4126.15	4350.26	4632.82	4081.03	4210.77	4620.51	0
4016.92	4109.74	4344.62	4606.15	4060	4188.21	4568.21	0
4017.44	4121.54	4347.18	4604.62	4043.59	4183.08	4589.74	1
4010.77	4103.59	4348.72	4633.33	4085.64	4221.54	4618.97	0
4007.18	4115.38	4327.18	4600.51	4058.46	4198.97	4610.26	1
4015.9	4107.69	4329.74	4604.1	4065.13	4194.87	4595.38	0
4043.08	4130.77	4350.26	4632.82	4069.74	4195.38	4596.41	0
3980	4093.33	4317.44	4609.23	4057.44	4186.15	4586.67	1
3981.54	4098.97	4346.15	4627.18	4098.46	4204.62	4593.85	1
4022.05	4123.08	4350.26	4635.38	4077.44	4197.95	4614.87	0
3990.77	4101.54	4334.36	4618.46	4061.54	4173.33	4592.82	1
3981.03	4121.03	4337.44	4613.85	4040.51	4210.26	4606.15	1
3994.87	4113.85	4348.72	4615.38	4067.69	4187.18	4588.21	0
3971.28	4101.03	4355.9	4632.31	4092.31	4221.03	4626.15	1
3961.54	4109.23	4342.56	4629.74	4062.56	4171.28	4583.08	0
4009.74	4126.15	4332.31	4622.56	4055.38	4219.49	4628.72	0
3995.38	4130.26	4348.72	4626.67	4070.26	4206.67	4611.79	0
3987.69	4118.46	4326.15	4622.05	4082.56	4202.05	4595.38	0
3990.77	4093.33	4330.26	4609.23	4096.41	4181.54	4625.13	1
3992.31	4120.51	4330.26	4618.46	4087.69	4195.9	4592.82	0
3981.54	4122.05	4331.79	4613.33	4049.74	4207.18	4603.59	0
4010.26	4111.28	4327.69	4611.79	4070.26	4203.59	4578.97	0
4014.87	4110.77	4347.18	4620	4069.74	4212.82	4621.03	1
4015.38	4122.05	4336.92	4620.51	4052.31	4215.38	4617.95	1
3995.38	4123.59	4335.9	4625.64	4078.97	4209.23	4613.33	0
3976.41	4108.21	4317.95	4616.41	4053.33	4190.26	4603.59	0
3989.74	4103.08	4336.92	4614.87	4066.15	4168.72	4587.69	1
4016.92	4141.54	4357.44	4634.36	4078.97	4211.79	4600	0
4025.13	4135.38	4341.54	4616.41	4083.08	4191.28	4599.49	1
3995.9	4102.05	4337.44	4615.38	4057.95	4180.51	4597.44	1
3975.38	4098.46	4341.03	4623.08	4070.77	4187.69	4590.77	0
4008.21	4125.64	4330.77	4614.87	4068.21	4193.85	4584.62	1
3996.41	4111.79	4327.18	4627.18	4072.82	4213.85	4626.67	0
4028.21	4140	4347.18	4629.74	4086.15	4207.69	4612.31	1
4049.23	4113.85	4344.62	4618.46	4058.46	4192.82	4604.62	0
3981.03	4110.77	4344.1	4615.38	4077.44	4193.85	4602.56	1
4020	4126.15	4340	4630.77	4087.18	4178.97	4601.03	0
3994.36	4136.41	4326.67	4614.87	4041.54	4187.18	4607.69	1
4010.77	4091.79	4336.41	4613.33	4100.51	4191.79	4616.92	1
4000	4115.9	4342.05	4631.28	4092.31	4203.08	4610.26	1
4021.54	4145.64	4344.1	4620.51	4078.97	4204.1	4609.74	1
3993.85	4107.69	4325.64	4613.85	4072.82	4214.36	4596.41	1
4006.15	4119.49	4351.28	4613.33	4052.31	4186.15	4589.74	1
4023.59	4144.1	4360	4633.33	4066.67	4224.62	4622.05	0
4018.97	4139.49	4336.41	4613.33	4065.64	4206.67	4606.15	1
3974.87	4117.95	4350.77	4628.21	4090.26	4196.41	4590.26	1
3965.13	4101.03	4330.26	4617.44	4048.72	4182.05	4565.13	1
4004.1	4126.67	4340	4616.92	4073.85	4216.92	4603.59	1
3981.54	4112.31	4320.51	4614.36	4072.31	4190.77	4581.54	0
3986.15	4103.08	4323.08	4617.44	4070.77	4208.21	4618.97	0
4010.26	4123.08	4361.03	4635.38	4090.77	4193.33	4595.9	0
3998.46	4126.15	4321.03	4616.41	4073.85	4194.87	4609.23	1
3984.62	4108.72	4326.15	4608.72	4051.28	4199.49	4581.54	1
3992.31	4107.69	4328.72	4615.9	4078.46	4197.44	4592.82	1
4001.03	4136.92	4355.9	4630.77	4082.05	4209.74	4620.51	0
4008.21	4124.1	4355.38	4628.72	4075.38	4206.15	4603.08	0
3995.38	4120.51	4346.67	4631.28	4073.33	4203.59	4591.79	0
3997.95	4115.38	4327.18	4620.51	4065.13	4173.85	4576.92	0
4030.77	4138.46	4332.31	4612.31	4065.13	4198.46	4601.54	0
3993.85	4106.67	4336.41	4618.46	4056.41	4189.74	4596.92	0
4010.26	4117.44	4355.38	4628.72	4101.03	4223.08	4623.59	1
3996.41	4121.54	4328.72	4614.87	4067.18	4197.95	4585.13	1
3998.97	4103.08	4315.9	4600	4065.13	4188.21	4595.9	1
4015.38	4118.97	4337.95	4615.38	4049.74	4202.56	4621.03	1
3971.28	4128.21	4342.56	4632.82	4047.69	4194.36	4585.64	0
4007.69	4110.26	4338.97	4605.13	4053.33	4194.36	4616.41	1
3987.69	4086.15	4333.85	4620	4083.59	4202.05	4591.28	0
3986.67	4118.46	4344.1	4628.21	4044.1	4204.1	4602.05	0
4003.08	4134.36	4324.62	4608.72	4058.97	4190.77	4601.54	1
3989.23	4108.72	4331.79	4628.72	4088.72	4193.85	4590.77	0
3995.38	4084.1	4334.36	4619.49	4103.59	4185.13	4615.9	1
4002.05	4091.28	4341.03	4624.62	4106.15	4182.56	4623.08	1
3992.31	4118.97	4351.79	4633.33	4087.69	4213.85	4623.59	1
3997.95	4104.62	4341.03	4617.95	4088.21	4191.28	4626.15	1
4007.18	4101.03	4356.92	4631.28	4074.36	4206.15	4611.79	0
4000.51	4122.05	4337.44	4611.79	4050.26	4193.33	4577.95	0
3995.38	4085.64	4340.51	4627.18	4082.05	4206.67	4602.05	0
3995.38	4107.69	4335.38	4620.51	4056.92	4203.08	4610.26	0
4012.31	4120.51	4343.59	4617.95	4061.54	4223.59	4619.49	0
4021.54	4122.56	4348.72	4622.05	4069.23	4195.9	4581.54	1
4002.56	4137.95	4343.59	4615.38	4045.13	4204.1	4592.31	1
4008.72	4108.21	4332.82	4611.79	4053.85	4190.77	4589.23	0
3996.92	4126.67	4329.23	4625.64	4054.87	4191.28	4591.79	0
4008.72	4106.15	4334.87	4631.79	4064.62	4192.82	4590.77	0
4031.79	4117.95	4347.69	4627.69	4108.72	4222.56	4629.23	1
3981.03	4091.79	4330.77	4613.33	4053.85	4193.85	4595.9	1
4014.87	4121.03	4335.38	4603.59	4052.31	4194.36	4580.51	0
4000	4136.41	4320.51	4626.67	4061.03	4218.97	4625.13	0
4028.21	4114.36	4333.33	4626.67	4056.92	4170.26	4598.97	0
3967.69	4092.82	4324.62	4611.79	4081.03	4211.79	4595.38	1
3976.41	4103.08	4324.62	4610.26	4086.15	4198.46	4587.18	0
4027.69	4122.56	4332.82	4613.85	4076.92	4183.08	4597.44	0
4011.28	4125.13	4330.26	4620	4057.44	4185.13	4588.72	0
4005.13	4111.28	4330.26	4615.9	4062.56	4196.41	4603.08	0
4020	4124.62	4354.36	4633.33	4081.54	4203.59	4600.51	0
4008.72	4103.08	4332.31	4600	4042.56	4209.23	4615.38	1
3983.08	4090.77	4329.74	4623.59	4111.28	4177.95	4622.05	1
4000.51	4124.1	4328.72	4616.92	4058.46	4207.69	4607.18	0
3988.21	4106.15	4315.38	4595.9	4054.36	4174.87	4585.13	1
4007.69	4113.85	4335.38	4614.87	4056.92	4190.26	4612.82	1
4001.03	4117.44	4327.69	4614.36	4041.03	4195.9	4618.97	1
3970.26	4107.18	4340	4630.77	4080	4216.92	4622.05	0
4049.23	4132.31	4345.13	4617.95	4062.05	4194.36	4607.69	0
3977.95	4111.28	4329.23	4616.92	4085.13	4188.21	4580.51	0
4015.9	4114.87	4349.74	4637.44	4089.23	4200.51	4610.26	0
4003.08	4134.87	4332.31	4615.9	4083.59	4190.77	4592.31	1
4006.67	4119.49	4336.41	4627.18	4065.64	4224.1	4637.44	0
4022.56	4120	4348.72	4610.77	4060.51	4189.74	4574.87	0
4024.1	4125.64	4338.46	4612.82	4041.03	4205.13	4623.59	1
4023.08	4138.46	4343.59	4617.95	4067.69	4194.87	4608.21	0
3991.28	4124.62	4326.15	4617.95	4050.26	4198.97	4608.21	0
4024.1	4122.05	4348.21	4631.79	4077.95	4196.41	4585.13	1
4009.74	4110.77	4346.67	4624.62	4088.21	4210.77	4607.69	0
3987.69	4093.33	4338.46	4615.38	4076.41	4186.67	4609.74	1
4047.18	4137.95	4353.85	4620	4067.69	4213.33	4597.95	0
3976.92	4105.64	4357.95	4631.79	4080.51	4224.1	4632.82	1
3980.51	4116.41	4326.67	4614.36	4081.54	4189.23	4575.38	0
3999.49	4102.05	4324.1	4601.03	4082.56	4208.21	4597.44	1
4018.46	4107.18	4335.38	4616.92	4061.03	4194.87	4578.97	1
3990.77	4120	4348.21	4620	4070.77	4217.95	4609.74	0
4000.51	4133.85	4353.33	4629.23	4075.38	4191.28	4604.1	0
4010.77	4125.13	4339.49	4615.9	4066.15	4208.72	4610.26	1
3995.9	4104.62	4321.54	4597.44	4053.85	4204.1	4597.44	1
4012.31	4138.97	4320	4618.46	4056.41	4207.18	4620.51	0
4005.13	4122.56	4342.05	4617.95	4077.95	4200	4586.15	0
3976.92	4107.69	4338.46	4626.15	4047.18	4197.44	4592.31	0
4004.1	4124.62	4330.26	4598.97	4064.62	4214.87	4598.46	0
3988.72	4106.15	4332.31	4630.26	4086.67	4198.46	4591.79	0
4025.13	4120	4345.13	4615.9	4067.69	4189.23	4603.08	0
3974.87	4108.72	4344.62	4630.77	4085.64	4214.87	4620.51	0
3991.79	4140.51	4343.08	4632.31	4057.95	4194.87	4594.87	0
4018.46	4108.72	4336.41	4618.97	4060.51	4180	4594.36	0
4012.31	4105.64	4335.9	4605.13	4042.56	4202.56	4609.23	1
3988.21	4121.54	4332.31	4615.38	4069.23	4196.41	4573.85	0
4003.08	4120	4333.33	4616.41	4066.67	4187.69	4580.51	0
4014.87	4118.97	4340	4616.41	4053.33	4196.41	4578.46	1
4005.13	4128.72	4344.1	4624.1	4052.82	4209.23	4613.33	1
3993.85	4106.67	4331.79	4618.46	4083.59	4190.77	4581.03	0
4009.23	4103.59	4328.21	4598.97	4041.54	4198.97	4608.72	1
4032.31	4125.64	4345.13	4632.31	4082.05	4209.74	4606.67	0
4000.51	4105.64	4332.31	4615.38	4057.44	4196.92	4589.74	1
4001.03	4133.85	4320.51	4604.62	4065.13	4193.85	4612.82	1
3999.49	4105.13	4344.1	4623.59	4078.46	4213.33	4603.08	0
3988.21	4122.05	4334.36	4602.56	4048.21	4193.33	4592.31	0
4009.74	4112.82	4341.54	4628.21	4072.31	4201.03	4596.92	0
4026.15	4120.51	4353.33	4614.36	4056.92	4209.23	4623.08	1
3995.9	4089.74	4326.67	4599.49	4040	4191.28	4599.49	1
3995.9	4107.69	4331.79	4615.9	4052.31	4190.77	4589.74	1
4007.69	4123.59	4328.21	4625.64	4065.64	4178.97	4588.21	0
4011.79	4129.23	4347.69	4627.69	4100	4218.46	4609.23	1
3981.54	4094.36	4312.82	4613.33	4070.77	4212.31	4617.44	0
3990.77	4110.77	4334.87	4602.56	4050.26	4186.67	4573.33	0
