"status_type"	"status_published"	"num_reactions"	"num_comments"	"num_shares"	"num_likes"	"num_loves"	"num_wows"	"num_hahas"	"num_sads"	"num_angrys"	"status_date"	"status_time"	"Cluster"
4	"6/12/2016 1:52"	354	184	1	306	44	0	3	0	1	566	94	2
2	"3/30/2017 10:11"	85	4	0	79	4	2	0	0	0	420	105	2
4	"6/4/2018 3:07"	22	0	2	22	0	0	0	0	0	607	443	2
2	"3/19/2018 1:43"	13	0	0	13	0	0	0	0	0	386	86	2
4	"11/24/2017 8:16"	10	0	0	10	0	0	0	0	0	196	711	2
2	"2/15/2013 8:51"	87	11	0	87	0	0	0	0	0	306	745	2
2	"9/22/2017 5:32"	586	61	19	580	5	0	1	0	0	789	566	2
2	"2/18/2018 6:12"	270	15	0	259	10	1	0	0	0	318	595	2
4	"4/15/2018 3:55"	44	18	0	41	3	0	0	0	0	451	484	2
2	"12/21/2016 5:36"	373	4	3	367	5	1	0	0	0	260	569	2
2	"3/20/2018 1:54"	98	0	0	96	0	2	0	0	0	392	95	2
2	"3/23/2018 15:53"	547	71	7	535	6	6	0	0	0	401	225	2
2	"11/19/2017 2:22"	72	4	8	71	1	0	0	0	0	184	253	2
2	"2/20/2017 1:13"	85	9	2	83	2	0	0	0	0	325	61	2
2	"9/12/2014 22:16"	9	0	1	9	0	0	0	0	0	761	356	2
2	"9/5/2012 10:28"	24	3	0	24	0	0	0	0	0	818	118	2
2	"6/7/2018 2:25"	37	2	0	36	1	0	0	0	0	614	256	2
2	"4/28/2018 8:27"	210	1	9	206	3	1	0	0	0	477	721	2
2	"8/22/2012 23:40"	20	10	0	20	0	0	0	0	0	707	423	2
2	"1/6/2018 8:26"	29	0	2	29	0	0	0	0	0	68	720	2
2	"12/24/2017 10:25"	241	2	0	234	4	3	0	0	0	272	116	2
2	"1/13/2017 4:16"	288	6	0	281	5	2	0	0	0	12	502	2
2	"1/6/2013 9:25"	30	0	0	30	0	0	0	0	0	66	776	2
2	"9/22/2012 3:48"	14	1	0	14	0	0	0	0	0	787	478	2
2	"10/23/2012 6:39"	24	1	0	24	0	0	0	0	0	116	619	2
2	"6/23/2017 9:24"	1	0	0	1	0	0	0	0	0	586	775	2
2	"12/12/2017 23:43"	183	14	1	179	4	0	0	0	0	231	425	2
3	"9/3/2017 11:02"	42	6	0	41	1	0	0	0	0	810	144	2
2	"11/28/2017 12:26"	40	2	2	39	0	1	0	0	0	202	190	2
2	"1/24/2013 10:12"	47	2	0	47	0	0	0	0	0	38	106	2
2	"4/7/2018 23:11"	29	0	1	29	0	0	0	0	0	492	399	2
2	"2/26/2013 7:06"	90	12	0	90	0	0	0	0	0	340	644	2
2	"8/15/2017 9:31"	80	8	0	79	1	0	0	0	0	691	781	2
2	"7/17/2017 2:45"	1	0	0	1	0	0	0	0	0	633	276	2
2	"3/2/2013 8:35"	103	14	0	103	0	0	0	0	0	387	729	2
3	"3/13/2018 4:02"	635	25	1	626	7	2	0	0	0	369	491	2
2	"12/21/2016 0:58"	245	7	0	234	6	4	0	1	0	260	46	2
2	"9/7/2017 2:24"	92	5	0	89	0	3	0	0	0	824	255	2
2	"11/5/2017 20:59"	10	1	0	10	0	0	0	0	0	215	309	2
2	"12/18/2013 6:56"	72	0	0	72	0	0	0	0	0	246	634	2
3	"10/5/2017 14:03"	121	74	1	120	1	0	0	0	0	148	218	2
2	"7/17/2017 6:47"	4	0	0	4	0	0	0	0	0	633	626	2
4	"2/23/2014 1:54"	714	46	5	714	0	0	0	0	0	330	95	2
2	"7/25/2012 7:53"	19	30	0	19	0	0	0	0	0	651	689	2
4	"1/6/2014 13:15"	271	6	0	271	0	0	0	0	0	67	207	2
2	"8/15/2012 8:46"	16	2	0	16	0	0	0	0	0	690	740	2
4	"11/26/2017 7:39"	7	0	0	7	0	0	0	0	0	199	676	2
2	"1/25/2018 5:59"	31	3	0	30	0	1	0	0	0	42	585	2
2	"4/30/2018 2:50"	14	2	0	14	0	0	0	0	0	483	281	2
2	"8/12/2017 2:42"	70	3	0	70	0	0	0	0	0	685	273	2
4	"11/24/2017 6:33"	0	0	0	0	0	0	0	0	0	196	614	2
2	"4/24/2018 22:46"	11	3	0	11	0	0	0	0	0	472	378	2
2	"12/26/2017 8:55"	1	0	0	1	0	0	0	0	0	275	748	2
2	"8/20/2012 23:14"	15	3	0	15	0	0	0	0	0	702	401	2
2	"2/12/2017 1:05"	229	3	0	225	4	0	0	0	0	300	53	2
4	"3/26/2018 7:06"	116	250	111	68	45	0	2	1	0	409	644	2
2	"4/8/2017 11:38"	218	0	0	212	6	0	0	0	0	494	167	2
4	"10/18/2014 5:50"	860	196	64	860	0	0	0	0	0	100	580	2
2	"5/12/2018 5:27"	2	0	0	2	0	0	0	0	0	508	561	2
2	"8/27/2012 4:06"	18	4	0	18	0	0	0	0	0	721	494	2
2	"1/8/2018 22:42"	27	0	0	27	0	0	0	0	0	73	375	2
2	"3/17/2018 3:22"	41	9	0	41	0	0	0	0	0	379	456	2
3	"1/8/2018 5:37"	36	0	0	36	0	0	0	0	0	73	570	2
1	"2/22/2018 11:40"	16	0	0	16	0	0	0	0	0	329	168	2
4	"6/8/2018 12:27"	252	733	77	220	25	2	5	0	0	617	191	2
2	"4/12/2016 8:31"	66	14	1	65	1	0	0	0	0	445	725	2
2	"1/31/2017 11:26"	203	0	4	200	1	1	1	0	0	60	157	2
4	"4/9/2018 7:00"	124	305	109	91	30	1	2	0	0	497	638	2
4	"12/17/2013 3:27"	221	2	0	221	0	0	0	0	0	243	460	2
2	"9/8/2017 2:46"	439	59	1	436	1	2	0	0	0	826	277	2
2	"11/14/2017 8:43"	14	0	0	14	0	0	0	0	0	172	737	2
2	"12/27/2017 8:59"	11	0	1	11	0	0	0	0	0	276	752	2
2	"7/24/2012 0:03"	22	2	0	22	0	0	0	0	0	648	4	2
2	"9/8/2012 2:40"	14	0	0	14	0	0	0	0	0	825	271	2
2	"1/30/2016 3:03"	271	37	1	271	0	0	0	0	0	57	440	2
2	"9/17/2012 8:40"	87	28	0	87	0	0	0	0	0	773	734	2
4	"10/3/2017 23:28"	240	769	37	209	28	2	1	0	0	138	413	2
2	"6/21/2017 3:59"	1	0	1	1	0	0	0	0	0	584	488	2
4	"1/26/2014 10:14"	543	5	0	543	0	0	0	0	0	44	108	2
2	"11/13/2017 3:00"	22	0	0	21	1	0	0	0	0	170	438	2
3	"11/21/2017 13:08"	67	16	0	66	1	0	0	0	0	192	205	2
2	"6/2/2018 6:18"	15	0	5	15	0	0	0	0	0	579	601	2
4	"12/13/2017 8:01"	63	0	0	61	1	0	1	0	0	234	697	2
4	"6/20/2015 2:48"	1982	12	1	1982	0	0	0	0	0	580	279	3
2	"5/9/2018 8:45"	1957	124	10	1908	27	21	1	0	0	561	739	3
2	"9/12/2015 2:39"	1966	23	2	1966	0	0	0	0	0	762	270	3
2	"8/12/2015 5:28"	2606	2	0	2606	0	0	0	0	0	684	562	3
1	"1/23/2015 9:48"	1212	7	1	1212	0	0	0	0	0	36	796	3
2	"9/4/2015 0:58"	2042	225	76	2042	0	0	0	0	0	816	46	3
1	"1/23/2015 19:58"	1182	0	0	1182	0	0	0	0	0	36	233	3
3	"10/28/2015 4:13"	1244	13	1	1244	0	0	0	0	0	132	499	3
2	"10/19/2015 3:14"	2166	8	0	2166	0	0	0	0	0	104	450	3
3	"6/21/2015 23:59"	2419	15	14	2419	0	0	0	0	0	583	437	3
3	"11/11/2015 2:22"	951	13	1	951	0	0	0	0	0	166	253	3
4	"6/22/2015 0:24"	2288	5	7	2288	0	0	0	0	0	585	21	3
2	"2/25/2018 2:30"	1273	13	3	1242	24	6	1	0	0	339	261	3
2	"8/5/2015 6:29"	2265	8	0	2265	0	0	0	0	0	739	610	3
3	"1/24/2015 23:01"	1667	6	0	1667	0	0	0	0	0	39	391	3
2	"11/6/2015 0:38"	1575	15	3	1575	0	0	0	0	0	217	29	3
2	"2/14/2018 20:34"	2149	193	12	2092	18	38	1	0	0	305	298	3
2	"5/11/2016 2:47"	1542	18	1260	1520	12	6	0	4	0	503	278	3
2	"4/11/2018 3:43"	4315	24	3	4241	51	19	4	0	0	444	473	3
2	"4/18/2018 23:50"	952	19	24	947	3	2	0	0	0	455	430	3
4	"3/25/2015 3:09"	2105	19	1	2105	0	0	0	0	0	405	445	3
2	"7/14/2015 1:21"	2348	12	0	2348	0	0	0	0	0	623	68	3
2	"10/5/2015 1:55"	1069	20	3	1069	0	0	0	0	0	147	96	3
2	"8/30/2015 3:46"	2098	32	1	2098	0	0	0	0	0	731	476	3
4	"8/6/2014 5:56"	1053	5	1	1053	0	0	0	0	0	743	584	3
4	"3/16/2014 1:19"	2613	50	3	2613	0	0	0	0	0	376	67	3
3	"9/13/2015 1:08"	992	7	0	992	0	0	0	0	0	765	56	3
2	"6/20/2015 0:38"	2341	18	0	2341	0	0	0	0	0	580	29	3
3	"11/3/2015 1:46"	963	6	0	963	0	0	0	0	0	205	89	3
2	"6/2/2015 2:25"	2174	18	1	2174	0	0	0	0	0	577	256	3
3	"2/4/2018 1:06"	1130	91	4	1106	9	15	0	0	0	349	54	3
3	"10/24/2015 3:10"	1356	10	1	1356	0	0	0	0	0	122	446	3
2	"7/19/2015 4:41"	2211	361	93	2211	0	0	0	0	0	638	523	3
2	"3/20/2018 1:36"	2101	116	13	2058	14	29	0	0	0	392	81	3
2	"8/25/2015 0:13"	1962	354	119	1962	0	0	0	0	0	716	13	3
2	"1/15/2015 23:07"	1428	8	0	1428	0	0	0	0	0	16	395	3
3	"9/20/2015 22:53"	1346	330	72	1346	0	0	0	0	0	781	385	3
4	"3/23/2018 7:48"	1927	1586	603	1409	390	105	18	3	2	401	684	3
4	"3/16/2018 7:16"	1988	1827	628	1464	460	49	10	3	2	378	654	3
2	"5/3/2018 23:57"	1655	47	4	1632	9	13	1	0	0	544	435	3
3	"10/30/2015 6:42"	991	10	1	991	0	0	0	0	0	141	622	3
2	"11/2/2015 20:37"	1145	25	0	1145	0	0	0	0	0	187	299	3
2	"9/16/2015 7:16"	1898	28	3	1898	0	0	0	0	0	771	654	3
3	"6/26/2015 1:11"	1929	17	1	1929	0	0	0	0	0	594	59	3
2	"5/5/2018 11:20"	1730	161	4	1710	12	8	0	0	0	552	154	3
2	"8/29/2015 10:11"	1803	10	0	1803	0	0	0	0	0	727	105	3
4	"3/22/2014 8:44"	1467	107	1	1467	0	0	0	0	0	396	738	3
2	"6/6/2018 9:39"	1818	33	5	1775	29	6	8	0	0	611	788	3
4	"3/21/2018 7:34"	1712	1438	489	1262	304	122	15	1	8	395	672	3
2	"1/10/2015 5:05"	1300	18	1	1300	0	0	0	0	0	3	542	3
2	"5/12/2015 5:51"	2346	7	1	2346	0	0	0	0	0	506	581	3
3	"6/19/2015 0:39"	2101	7	2	2101	0	0	0	0	0	575	30	3
1	"2/24/2015 7:19"	1010	14	4	1010	0	0	0	0	0	334	657	3
4	"10/7/2015 1:18"	2186	14	11	2186	0	0	0	0	0	153	66	3
2	"4/10/2015 6:07"	2549	8	0	2549	0	0	0	0	0	441	592	3
4	"4/30/2018 8:26"	1203	647	241	1042	145	7	8	0	1	483	720	3
3	"10/28/2015 22:33"	1338	6	1	1338	0	0	0	0	0	132	368	3
3	"10/29/2015 23:43"	968	9	0	968	0	0	0	0	0	134	425	3
3	"1/11/2015 4:52"	2149	37	0	2149	0	0	0	0	0	5	531	3
2	"4/9/2018 10:49"	4114	104	3	4054	36	23	0	1	0	497	136	3
2	"7/9/2015 21:58"	2489	32	0	2489	0	0	0	0	0	675	342	3
3	"11/15/2015 20:41"	954	10	0	954	0	0	0	0	0	174	300	3
2	"4/3/2015 22:31"	2350	11	0	2350	0	0	0	0	0	480	366	3
2	"2/19/2015 6:01"	1428	11	1	1428	0	0	0	0	0	319	587	3
2	"6/11/2018 11:51"	1918	1	10	1917	0	1	0	0	0	565	174	3
4	"8/22/2014 9:25"	1781	162	30	1781	0	0	0	0	0	708	776	3
2	"1/18/2015 4:30"	1497	11	0	1497	0	0	0	0	0	25	515	3
2	"1/29/2015 22:47"	1445	40	3	1445	0	0	0	0	0	51	379	3
2	"9/11/2015 1:17"	1830	15	0	1830	0	0	0	0	0	759	65	3
4	"4/4/2018 7:39"	1798	1650	635	1467	283	39	6	3	0	485	676	3
4	"3/15/2014 5:40"	3919	77	12	3919	0	0	0	0	0	371	572	3
3	"11/5/2015 3:17"	945	9	2	945	0	0	0	0	0	214	452	3
2	"2/15/2015 3:16"	1193	38	5	1193	0	0	0	0	0	307	451	3
2	"10/24/2015 3:18"	1143	154	64	1143	0	0	0	0	0	122	453	3
2	"6/4/2015 22:40"	2074	22	1	2074	0	0	0	0	0	606	374	3
2	"2/18/2015 23:59"	1864	9	0	1864	0	0	0	0	0	316	437	3
2	"9/23/2015 4:13"	1077	21	3	1077	0	0	0	0	0	791	499	3
4	"9/13/2015 0:24"	1646	12	14	1646	0	0	0	0	0	765	21	3
4	"5/6/2018 6:24"	1236	771	334	1082	142	4	5	2	1	555	606	3
2	"10/21/2015 2:06"	1784	3	0	1784	0	0	0	0	0	112	239	3
3	"6/11/2018 8:30"	1304	525	5	1265	8	31	0	0	0	565	724	3
3	"7/15/2015 3:14"	1977	10	0	1977	0	0	0	0	0	627	450	3
3	"11/16/2015 3:07"	1054	9	0	1054	0	0	0	0	0	176	443	3
2	"3/16/2018 1:57"	985	71	42	962	5	16	2	0	0	378	98	3
2	"7/16/2015 2:37"	2399	11	0	2399	0	0	0	0	0	630	268	3
2	"8/6/2015 22:32"	2062	206	64	2062	0	0	0	0	0	744	367	3
4	"3/18/2014 5:19"	2520	64	33	2520	0	0	0	0	0	380	554	3
2	"10/23/2015 14:19"	1774	2	0	1774	0	0	0	0	0	118	219	3
2	"6/29/2015 23:44"	1392	10	0	1392	0	0	0	0	0	600	426	3
4	"8/27/2015 3:05"	1915	74	103	1915	0	0	0	0	0	722	441	3
2	"2/24/2018 2:03"	955	63	5	936	9	10	0	0	0	336	236	3
4	"1/26/2015 6:02"	1714	36	9	1714	0	0	0	0	0	45	588	3
3	"11/4/2015 2:37"	1339	9	1	1339	0	0	0	0	0	211	268	3
3	"2/22/2018 21:25"	2383	507	18	2293	25	65	0	0	0	329	323	3
3	"11/11/2015 22:49"	1014	14	2	1014	0	0	0	0	0	166	381	3
4	"6/3/2015 4:25"	2217	3	7	2217	0	0	0	0	0	603	510	3
3	"10/25/2015 3:48"	994	9	0	994	0	0	0	0	0	123	478	3
2	"4/16/2018 21:41"	1508	14	2	1480	18	5	4	1	0	452	330	3
4	"4/15/2014 17:52"	1442	48	5	1442	0	0	0	0	0	449	228	3
2	"9/10/2015 4:53"	1128	10	8	1128	0	0	0	0	0	756	532	3
3	"2/27/2018 23:10"	1393	327	36	1374	7	11	1	0	0	345	398	3
2	"10/16/2015 21:45"	1724	129	105	1724	0	0	0	0	0	94	333	3
3	"11/8/2015 7:21"	987	13	1	987	0	0	0	0	0	222	659	3
2	"2/26/2015 22:49"	1159	32	4	1159	0	0	0	0	0	341	381	3
3	"11/1/2015 2:07"	974	10	0	974	0	0	0	0	0	163	240	3
2	"2/1/2015 3:14"	1253	42	6	1253	0	0	0	0	0	292	450	3
2	"3/18/2018 4:28"	1985	39	21	1961	11	12	0	1	0	383	513	3
2	"7/16/2015 1:49"	2260	390	122	2260	0	0	0	0	0	630	92	3
2	"6/5/2015 22:20"	2132	36	4	2132	0	0	0	0	0	609	358	3
4	"4/5/2018 7:33"	1809	1384	549	1521	267	10	8	1	2	487	671	3
3	"5/6/2015 5:14"	2332	46	0	2332	0	0	0	0	0	553	550	3
2	"8/28/2015 23:39"	1231	27	1	1231	0	0	0	0	0	725	422	3
2	"6/8/2015 11:00"	2028	16	0	2028	0	0	0	0	0	615	143	3
1	"1/29/2015 22:27"	1132	16	8	1132	0	0	0	0	0	51	363	3
4	"4/6/2018 9:19"	1303	996	254	1136	159	4	3	0	1	489	770	3
3	"6/21/2015 23:42"	2297	14	0	2297	0	0	0	0	0	583	424	3
2	"3/1/2015 23:17"	1601	38	2	1601	0	0	0	0	0	359	403	3
3	"9/10/2015 5:22"	2244	11	0	2244	0	0	0	0	0	756	557	3
1	"2/18/2015 20:53"	1032	9	0	1032	0	0	0	0	0	316	305	3
2	"6/7/2018 7:01"	1704	21	3	1685	15	2	2	0	0	614	639	3
4	"10/15/2017 23:49"	750	5839	477	580	145	8	3	10	4	91	429	4
4	"5/28/2018 6:15"	1302	4066	372	1171	117	0	12	1	1	540	598	4
4	"9/19/2017 10:20"	368	6942	366	316	34	6	2	10	0	778	111	4
4	"7/24/2017 8:44"	266	5000	153	234	27	2	1	1	1	650	738	4
4	"10/14/2017 9:08"	349	4300	264	296	35	3	14	0	1	87	760	4
4	"12/9/2016 9:29"	543	4661	178	397	136	2	6	1	1	290	780	4
4	"9/21/2017 8:01"	634	10960	783	540	70	5	11	8	0	786	697	4
4	"7/17/2017 8:01"	300	5404	219	245	44	1	7	2	1	633	697	4
4	"9/3/2017 11:20"	350	3917	178	278	61	5	4	2	0	810	154	4
4	"9/9/2017 7:13"	459	4391	201	369	66	6	13	4	1	828	651	4
2	"11/24/2017 2:23"	272	10194	25	256	5	9	2	0	0	196	254	4
4	"9/6/2017 10:18"	558	7572	357	457	72	12	6	8	3	822	110	4
4	"5/29/2018 8:36"	1059	6535	915	827	215	3	8	3	3	542	730	4
4	"1/14/2017 22:34"	446	6148	120	352	80	7	5	0	2	14	369	4
4	"9/26/2017 8:50"	246	4240	310	213	25	1	5	2	0	801	744	4
4	"12/15/2016 2:19"	358	5498	94	294	57	1	5	1	0	238	250	4
4	"6/2/2018 8:28"	910	5963	874	695	198	5	10	1	1	579	722	4
4	"7/30/2017 8:37"	229	3966	157	200	23	0	5	1	0	665	731	4
4	"6/9/2018 8:28"	1238	7895	1101	981	233	8	14	1	1	618	722	4
4	"8/31/2017 6:29"	607	5757	289	514	66	7	16	4	0	734	610	4
4	"5/31/2018 8:35"	856	5204	793	647	187	6	11	3	2	547	729	4
4	"6/7/2018 7:44"	1156	7208	997	845	282	10	14	2	3	614	681	4
4	"9/11/2017 8:02"	730	7943	619	540	168	4	12	5	1	760	698	4
